nu_cm^-1,lambda_nm,k_cm^-1,sigma_cm2_per_molecule
10586.749544999999,944.576988195861,3.7221348734441756e-23,1.4606669449130437e-42
10586.739544999999,944.5778804223903,3.722036912842444e-23,1.4606285025089617e-42
10586.729545,944.5787726506052,3.721938941472078e-23,1.4605900558789745e-42
10586.719545,944.5796648805057,3.721840959328452e-23,1.460551605021267e-42
10586.709545,944.5805571120918,3.721742966406907e-23,1.460513149934011e-42
10586.699545,944.5814493453635,3.721644962702876e-23,1.4604746906154148e-42
10586.689545,944.5823415803208,3.721546948211765e-23,1.4604362270636745e-42
10586.679544999999,944.5832338169636,3.721448922928918e-23,1.460397759276964e-42
10586.669544999999,944.584126055292,3.721350886849759e-23,1.4603592872534864e-42
10586.659544999999,944.585018295306,3.721252839969631e-23,1.4603208109914153e-42
10586.649545,944.5859105370055,3.7211547822839695e-23,1.460282330488959e-42
10586.639545,944.5868027803907,3.721056713788097e-23,1.460243845744282e-42
10586.629545,944.5876950254615,3.72095863447744e-23,1.4602053567555895e-42
10586.619545,944.5885872722179,3.7208605443473994e-23,1.4601668635210765e-42
10586.609545,944.5894795206599,3.7207624433933304e-23,1.4601283660389204e-42
10586.599545,944.5903717707876,3.7206643316106504e-23,1.4600898643073226e-42
10586.589544999999,944.5912640226009,3.720566208994737e-23,1.4600513583244698e-42
10586.579544999999,944.5921562760998,3.720468075540939e-23,1.4600128480885364e-42
10586.569544999998,944.5930485312844,3.720369931244696e-23,1.4599743335977323e-42
10586.559545,944.5939407881543,3.7202717761014205e-23,1.459935814850258e-42
10586.549545,944.5948330467102,3.720173610106391e-23,1.4598972918442603e-42
10586.539545,944.5957253069516,3.720075433255101e-23,1.4598587645779707e-42
10586.529545,944.5966175688787,3.7199772455428944e-23,1.459820233049562e-42
10586.519545,944.5975098324915,3.719879046965164e-23,1.4597816972572264e-42
10586.509544999999,944.59840209779,3.719780837517322e-23,1.4597431571991636e-42
10586.499544999999,944.599294364774,3.719682617194713e-23,1.459704612873546e-42
10586.489544999999,944.6001866334437,3.719584385992767e-23,1.459666064278581e-42
10586.479545,944.601078903799,3.719486143906871e-23,1.459627511412458e-42
10586.469545,944.6019711758402,3.7193878909324006e-23,1.4595889542733624e-42
10586.459545,944.602863449567,3.719289627064743e-23,1.459550392859484e-42
10586.449545,944.6037557249795,3.7191913522993044e-23,1.4595118271690196e-42
10586.439545,944.6046480020777,3.719093066631478e-23,1.459473257200162e-42
10586.429544999999,944.6055402808616,3.7189947700566114e-23,1.459434682951085e-42
10586.419544999999,944.6064325613312,3.7188964625701557e-23,1.459396104420004e-42
10586.409544999999,944.6073248434865,3.718798144167454e-23,1.459357521605091e-42
10586.399545,944.6082171273274,3.7186998148439555e-23,1.4593189345045604e-42
10586.389545,944.6091094128541,3.7186014745949905e-23,1.4592803431165798e-42
10586.379545,944.6100017000666,3.7185031234159734e-23,1.4592417474393493e-42
10586.369545,944.6108939889648,3.718404761302298e-23,1.4592031474710617e-42
10586.359545,944.6117862795487,3.718306388249371e-23,1.4591645432099142e-42
10586.349545,944.6126785718184,3.718208004252575e-23,1.459125934654095e-42
10586.339544999999,944.6135708657738,3.718109609307291e-23,1.4590873218017912e-42
10586.329544999999,944.614463161415,3.7180112034089156e-23,1.4590487046511965e-42
10586.319544999998,944.6153554587419,3.717912786552888e-23,1.459010083200521e-42
10586.309545,944.6162477577544,3.7178143587345427e-23,1.458971457447934e-42
10586.299545,944.6171400584528,3.717715919949299e-23,1.458932827391638e-42
10586.289545,944.618032360837,3.717617470192532e-23,1.4588941930298177e-42
10586.279545,944.618924664907,3.717519009459672e-23,1.4588555543606802e-42
10586.269545,944.6198169706627,3.717420537746076e-23,1.458816911382403e-42
10586.259544999999,944.6207092781042,3.7173220550471626e-23,1.458778264093189e-42
10586.249544999999,944.6216015872316,3.717223561358339e-23,1.458739612491235e-42
10586.239544999999,944.6224938980447,3.717125056674955e-23,1.4587009565747165e-42
10586.229545,944.6233862105433,3.717026540992458e-23,1.4586622963418472e-42
10586.219545,944.6242785247281,3.716928014306217e-23,1.4586236317908093e-42
10586.209545,944.6251708405986,3.7168294766116337e-23,1.4585849629197984e-42
10586.199545,944.6260631581549,3.7167309279040917e-23,1.458546289727003e-42
10586.189545,944.626955477397,3.716632368179022e-23,1.4585076122106307e-42
10586.179544999999,944.627847798325,3.716533797431764e-23,1.4584689303688515e-42
10586.169544999999,944.6287401209387,3.716435215657759e-23,1.458430244199877e-42
10586.159544999999,944.6296324452384,3.7163366228524e-23,1.458391553701899e-42
10586.149545,944.6305247712236,3.71623801901111e-23,1.4583528588731218e-42
10586.139545,944.6314170988949,3.716139404129227e-23,1.4583141597117157e-42
10586.129545,944.6323094282519,3.716040778202222e-23,1.4582754562159033e-42
10586.119545,944.6332017592949,3.7159421412254115e-23,1.4582367483838466e-42
10586.109545,944.6340940920237,3.715843493194243e-23,1.4581980362137595e-42
10586.099545,944.6349864264384,3.71574483410411e-23,1.4581593197038336e-42
10586.089544999999,944.6358787625389,3.7156461639504156e-23,1.4581205988522658e-42
10586.079544999999,944.6367711003253,3.7155474827285626e-23,1.458081873657251e-42
10586.069544999998,944.6376634397976,3.7154487904339207e-23,1.4580431441169734e-42
10586.059545,944.6385557809556,3.715350087061934e-23,1.458004410229644e-42
10586.049545,944.6394481237996,3.715251372607963e-23,1.4579656719934428e-42
10586.039545,944.6403404683296,3.715152647067441e-23,1.4579269294065774e-42
10586.029545,944.6412328145453,3.715053910435769e-23,1.457888182467243e-42
10586.019545,944.6421251624471,3.714955162708313e-23,1.4578494311736214e-42
10586.009544999999,944.6430175120347,3.714856403880492e-23,1.4578106755239146e-42
10585.999544999999,944.6439098633082,3.714757633947715e-23,1.4577719155163213e-42
10585.989544999999,944.6448022162675,3.714658852905389e-23,1.4577331511490385e-42
10585.979545,944.6456945709127,3.7145600607489504e-23,1.457694382420276e-42
10585.969545,944.646586927244,3.7144612574737104e-23,1.457655609328193e-42
10585.959545,944.6474792852612,3.714362443075145e-23,1.457616831871015e-42
10585.949545,944.6483716449643,3.714263617548618e-23,1.4575780500469223e-42
10585.939545,944.6492640063533,3.7141647808895757e-23,1.4575392638541277e-42
10585.929544999999,944.6501563694283,3.71406593309338e-23,1.4575004732908113e-42
10585.919544999999,944.6510487341892,3.7139670741554597e-23,1.4574616783551792e-42
10585.909544999999,944.6519411006361,3.7138682040712005e-23,1.4574228790454206e-42
10585.899545,944.6528334687688,3.713769322836061e-23,1.4573840753597532e-42
10585.889545,944.6537258385875,3.713670430445391e-23,1.4573452672963524e-42
10585.879545,944.6546182100923,3.7135715268945883e-23,1.457306454853412e-42
10585.869545,944.655510583283,3.7134726121790955e-23,1.4572676380291435e-42
10585.859545,944.6564029581597,3.713373686294288e-23,1.4572288168217324e-42
10585.849545,944.6572953347223,3.7132747492356223e-23,1.4571899912293954e-42
10585.839544999999,944.658187712971,3.7131758009984255e-23,1.4571511612502985e-42
10585.829544999999,944.6590800929056,3.71307684157819e-23,1.4571123268826735e-42
10585.819544999998,944.6599724745262,3.712977870970275e-23,1.4570734881246986e-42
10585.809545,944.6608648578326,3.712878889170123e-23,1.4570346449745857e-42
10585.799545,944.6617572428253,3.712779896173099e-23,1.4569957974305156e-42
10585.789545,944.6626496295039,3.7126808919746196e-23,1.4569569454906897e-42
10585.779545,944.6635420178685,3.712581876570105e-23,1.456918089153311e-42
10585.769545,944.6644344079192,3.712482849954949e-23,1.4568792284165716e-42
10585.759544999999,944.6653267996559,3.712383812124594e-23,1.4568403632786834e-42
10585.749544999999,944.6662191930785,3.712284763074442e-23,1.4568014937378416e-42
10585.739544999999,944.6671115881873,3.7121857027998653e-23,1.4567626197922303e-42
10585.729545,944.6680039849819,3.712086631296322e-23,1.456723741440067e-42
10585.719545,944.6688963834627,3.711987548559199e-23,1.456684858679542e-42
10585.709545,944.6697887836294,3.711888454583908e-23,1.456645971508854e-42
10585.699545,944.6706811854823,3.711789349365846e-23,1.4566070799261966e-42
10585.689545,944.6715735890212,3.711690232900448e-23,1.456568183929779e-42
10585.679544999999,944.6724659942463,3.7115911051831254e-23,1.4565292835178e-42
10585.669544999999,944.6733584011573,3.711491966209285e-23,1.4564903786884574e-42
10585.659544999999,944.6742508097544,3.711392815974316e-23,1.4564514694399418e-42
10585.649545,944.6751432200375,3.7112936544736994e-23,1.45641255577048e-42
10585.639545,944.6760356320068,3.711194481702757e-23,1.4563736376782353e-42
10585.629545,944.6769280456622,3.7110952976569647e-23,1.4563347151614332e-42
10585.619545,944.6778204610035,3.710996102331725e-23,1.4562957882182692e-42
10585.609545,944.6787128780311,3.710896895722439e-23,1.4562568568469387e-42
10585.599545,944.6796052967447,3.7107976778245385e-23,1.4562179210456484e-42
10585.589544999999,944.6804977171445,3.7106984486334366e-23,1.456178980812599e-42
10585.579544999999,944.6813901392303,3.710599208144511e-23,1.4561400361459766e-42
10585.569544999998,944.6822825630023,3.7104999563532236e-23,1.456101087044e-42
10585.559545,944.6831749884602,3.7104006932549913e-23,1.4560621335048706e-42
10585.549545,944.6840674156043,3.710301418845206e-23,1.45602317552678e-42
10585.539545,944.6849598444347,3.710202133119298e-23,1.4559842131079354e-42
10585.529545,944.6858522749511,3.7101028360726656e-23,1.4559452462465307e-42
10585.519545,944.6867447071537,3.7100035277007274e-23,1.455906274940768e-42
10585.509544999999,944.6876371410424,3.7099042079989285e-23,1.4558672991888595e-42
10585.499544999999,944.6885295766173,3.70980487696269e-23,1.455828318989009e-42
10585.489544999999,944.6894220138782,3.7097055345873764e-23,1.455789334339397e-42
10585.479545,944.6903144528253,3.7096061808684755e-23,1.455750345238253e-42
10585.469545,944.6912068934586,3.709506815801366e-23,1.4557113516837634e-42
10585.459545,944.692099335778,3.709407439381462e-23,1.4556723536741282e-42
10585.449545,944.6929917797837,3.709308051604224e-23,1.4556333512075663e-42
10585.439545,944.6938842254756,3.709208652464994e-23,1.4555943442822498e-42
10585.429544999999,944.6947766728535,3.709109241959297e-23,1.455555332896423e-42
10585.419544999999,944.6956691219177,3.709009820082459e-23,1.4555163170482506e-42
10585.409544999999,944.6965615726681,3.708910386829989e-23,1.4554772967359712e-42
10585.399545,944.6974540251045,3.708810942197249e-23,1.4554382719577643e-42
10585.389545,944.6983464792273,3.70871148617967e-23,1.4553992427118368e-42
10585.379545,944.6992389350362,3.7086120187726694e-23,1.455360208996391e-42
10585.369545,944.7001313925314,3.7085125399717015e-23,1.455321170809642e-42
10585.359545,944.7010238517128,3.708413049772139e-23,1.455282128149775e-42
10585.349545,944.7019163125804,3.708313548169467e-23,1.4552430810150174e-42
10585.339544999999,944.7028087751341,3.7082140351590575e-23,1.4552040294035535e-42
10585.329544999999,944.7037012393743,3.7081145107363633e-23,1.4551649733135988e-42
10585.319544999998,944.7045937053005,3.708014974896798e-23,1.4551259127433532e-42
10585.309545,944.7054861729129,3.707915427635824e-23,1.4550868476910365e-42
10585.299545,944.7063786422116,3.7078158689488187e-23,1.4550477781548342e-42
10585.289545,944.7072711131966,3.7077162988311897e-23,1.4550087041329446e-42
10585.279545,944.7081635858679,3.707616717278436e-23,1.4549696256236008e-42
10585.269545,944.7090560602253,3.707517124285917e-23,1.454930542624982e-42
10585.259544999999,944.709948536269,3.707417519849096e-23,1.454891455135308e-42
10585.249544999999,944.7108410139991,3.707317903963401e-23,1.4548523631527846e-42
10585.239544999999,944.7117334934154,3.707218276624264e-23,1.454813266675619e-42
10585.229545,944.7126259745178,3.707118637827081e-23,1.4547741657020043e-42
10585.219545,944.7135184573066,3.707018987567327e-23,1.4547350602301653e-42
10585.209545,944.7144109417817,3.706919325840351e-23,1.4546959502582765e-42
10585.199545,944.7153034279431,3.706819652641696e-23,1.4546568357845888e-42
10585.189545,944.7161959157909,3.706719967966706e-23,1.4546177168072754e-42
10585.179544999999,944.7170884053248,3.706620271810845e-23,1.4545785933245558e-42
10585.169544999999,944.7179808965451,3.706520564169522e-23,1.4545394653346286e-42
10585.159544999999,944.7188733894517,3.7064208450381895e-23,1.454500332835709e-42
10585.149545,944.7197658840445,3.706321114412309e-23,1.4544611958260166e-42
10585.139545,944.7206583803237,3.706221372287265e-23,1.4544220543037394e-42
10585.129545,944.7215508782892,3.7061216186584616e-23,1.4543829082670743e-42
10585.119545,944.7224433779411,3.706021853521407e-23,1.4543437577142584e-42
10585.109545,944.7233358792794,3.705922076871494e-23,1.454304602643484e-42
10585.099545,944.7242283823039,3.7058222887041485e-23,1.454265443052956e-42
10585.089544999999,944.7251208870148,3.7057224890148184e-23,1.4542262789408875e-42
10585.079544999999,944.726013393412,3.705622677798952e-23,1.454187110305493e-42
10585.069544999998,944.7269059014956,3.7055228550519543e-23,1.454147937144969e-42
10585.059545,944.7277984112653,3.705423020769289e-23,1.454108759457535e-42
10585.049545,944.7286909227216,3.705323174946379e-23,1.4540695772413953e-42
10585.039545,944.7295834358642,3.705223317578662e-23,1.4540303904947595e-42
10585.029545,944.7304759506933,3.705123448661584e-23,1.45399119921584e-42
10585.019545,944.7313684672087,3.705023568190534e-23,1.4539520034028282e-42
10585.009544999999,944.7322609854104,3.7049236761610176e-23,1.4539128030539594e-42
10584.999544999999,944.7331535052987,3.7048237725684283e-23,1.4538735981674267e-42
10584.989544999999,944.7340460268732,3.7047238574082293e-23,1.4538343887414494e-42
10584.979545,944.734938550134,3.704623930675853e-23,1.4537951747742348e-42
10584.969545,944.7358310750813,3.704523992366721e-23,1.4537559562639863e-42
10584.959545,944.7367236017151,3.704424042476296e-23,1.4537167332089238e-42
10584.949545,944.7376161300351,3.704324081000011e-23,1.4536775056072547e-42
10584.939545,944.7385086600417,3.704224107933281e-23,1.45363827345718e-42
10584.929544999999,944.7394011917347,3.7041241232715715e-23,1.4535990367569197e-42
10584.919544999999,944.7402937251142,3.704024127010344e-23,1.453559795504693e-42
10584.909544999999,944.7411862601799,3.7039241191450056e-23,1.4535205496986978e-42
10584.899545,944.742078796932,3.7038240996710177e-23,1.453481299337153e-42
10584.889545,944.7429713353707,3.7037240685838285e-23,1.453442044418272e-42
10584.879545,944.7438638754958,3.7036240258788467e-23,1.4534027849402532e-42
10584.869545,944.7447564173074,3.7035239715515747e-23,1.4533635209013317e-42
10584.859545,944.7456489608054,3.7034239055973576e-23,1.453324252299681e-42
10584.849545,944.7465415059899,3.703323828011741e-23,1.4532849791335527e-42
10584.839544999999,944.7474340528609,3.7032237387901435e-23,1.453245701401149e-42
10584.829544999999,944.7483266014183,3.70312363792799e-23,1.4532064191006745e-42
10584.819544999998,944.7492191516621,3.7030235254207284e-23,1.453167132230343e-42
10584.809545,944.7501117035923,3.7029234012638216e-23,1.453127840788374e-42
10584.799545,944.7510042572092,3.702823265452706e-23,1.4530885447729763e-42
10584.789545,944.7518968125124,3.702723117982831e-23,1.4530492441823647e-42
10584.779545,944.7527893695022,3.702622958849633e-23,1.4530099390147477e-42
10584.769545,944.7536819281785,3.7025227880485924e-23,1.452970629268352e-42
10584.759544999999,944.7545744885413,3.7024226055751164e-23,1.4529313149413755e-42
10584.749544999999,944.7554670505906,3.702322411424675e-23,1.45289199603204e-42
10584.739544999999,944.7563596143264,3.702222205592743e-23,1.45285267253857e-42
10584.729545,944.7572521797485,3.702121988074723e-23,1.452813344459161e-42
10584.719545,944.7581447468574,3.702021758866109e-23,1.4527740117920453e-42
10584.709545,944.7590373156527,3.7019215179622975e-23,1.452734674535416e-42
10584.699545,944.7599298861346,3.701821265358775e-23,1.452695332687502e-42
10584.689545,944.760822458303,3.7017210010510105e-23,1.452655986246525e-42
10584.679544999999,944.7617150321579,3.7016207250344395e-23,1.452616635210694e-42
10584.669544999999,944.7626076076994,3.7015204373045033e-23,1.45257727957822e-42
10584.659544999999,944.7635001849275,3.7014201378566547e-23,1.4525379193473183e-42
10584.649545,944.7643927638418,3.7013198266864096e-23,1.4524985545162296e-42
10584.639545,944.765285344443,3.701219503789097e-23,1.4524591850831205e-42
10584.629545,944.7661779267306,3.7011191691602855e-23,1.4524198110462524e-42
10584.619545,944.7670705107049,3.701018822795387e-23,1.4523804324038247e-42
10584.609545,944.7679630963657,3.700918464689872e-23,1.4523410491540596e-42
10584.599545,944.7688556837131,3.7008180948391815e-23,1.4523016612951686e-42
10584.589544999999,944.7697482727472,3.7007177132387675e-23,1.452262268825366e-42
10584.579544999999,944.7706408634676,3.7006173198840905e-23,1.4522228717428715e-42
10584.569544999998,944.7715334558749,3.700516914770627e-23,1.452183470045909e-42
10584.559545,944.7724260499684,3.7004164978938336e-23,1.4521440637326962e-42
10584.549545,944.7733186457488,3.7003160692491394e-23,1.452104652801439e-42
10584.539545,944.7742112432157,3.700215628832029e-23,1.4520652372503656e-42
10584.529545,944.7751038423693,3.700115176637949e-23,1.452025817077689e-42
10584.519545,944.7759964432095,3.700014712662375e-23,1.451986392281634e-42
10584.509544999999,944.7768890457362,3.6999142369007634e-23,1.451946962860417e-42
10584.499544999999,944.7777816499496,3.6998137493485655e-23,1.4519075288122532e-42
10584.489544999999,944.7786742558496,3.6997132500012474e-23,1.4518680901353638e-42
10584.479545,944.7795668634361,3.699612738854306e-23,1.4518286468279813e-42
10584.469545,944.7804594727095,3.6995122159031576e-23,1.451789198888307e-42
10584.459545,944.7813520836694,3.699411681143245e-23,1.4517497463145523e-42
10584.449545,944.782244696316,3.699311134570102e-23,1.451710289104965e-42
10584.439545,944.7831373106492,3.699210576179143e-23,1.451670827257745e-42
10584.429544999999,944.7840299266692,3.69911000596585e-23,1.45163136077112e-42
10584.419544999999,944.7849225443757,3.6990094239256834e-23,1.4515918896433077e-42
10584.409544999999,944.7858151637689,3.698908830054131e-23,1.4515524138725384e-42
10584.399545,944.7867077848487,3.698808224346635e-23,1.4515129334570226e-42
10584.389545,944.7876004076152,3.698707606798672e-23,1.4514734483949856e-42
10584.379545,944.7884930320685,3.6986069774057007e-23,1.4514339586846455e-42
10584.369545,944.7893856582084,3.698506336163175e-23,1.4513944643242176e-42
10584.359545,944.790278286035,3.698405683066598e-23,1.451354965311938e-42
10584.349545,944.7911709155483,3.69830501811143e-23,1.4513154616460245e-42
10584.339544999999,944.7920635467483,3.698204341293123e-23,1.4512759533246927e-42
10584.329544999999,944.792956179635,3.698103652607163e-23,1.4512364403461714e-42
10584.319544999998,944.7938488142084,3.69800295204901e-23,1.4511969227086784e-42
10584.309545,944.7947414504685,3.6979022396141914e-23,1.451157400410459e-42
10584.299545,944.7956340884152,3.6978015152980556e-23,1.4511178734496876e-42
10584.289545,944.7965267280489,3.697700779096187e-23,1.4510783418246316e-42
10584.279545,944.7974193693691,3.697600031004023e-23,1.4510388055335e-42
10584.269545,944.7983120123762,3.697499271017004e-23,1.450999264574504e-42
10584.259544999999,944.7992046570699,3.697398499130663e-23,1.4509597189458902e-42
10584.249544999999,944.8000973034505,3.6972977153404315e-23,1.4509201686458665e-42
10584.239544999999,944.8009899515177,3.697196919641814e-23,1.450880613672668e-42
10584.229545,944.8018826012716,3.697096112030274e-23,1.450841054024515e-42
10584.219545,944.8027752527123,3.696995292501257e-23,1.4508014896996196e-42
10584.209545,944.8036679058398,3.6968944610503005e-23,1.450761920696231e-42
10584.199545,944.8045605606542,3.6967936176728205e-23,1.4507223470125503e-42
10584.189545,944.8054532171552,3.696692762364325e-23,1.4506827686468148e-42
10584.179544999999,944.806345875343,3.6965918951203e-23,1.450643185597253e-42
10584.169544999999,944.8072385352176,3.6964910159361894e-23,1.4506035978620766e-42
10584.159544999999,944.8081311967791,3.6963901248075305e-23,1.4505640054395347e-42
10584.149545,944.8090238600271,3.696289221729766e-23,1.4505244083278392e-42
10584.139545,944.8099165249621,3.6961883066983836e-23,1.4504848065252187e-42
10584.129545,944.8108091915839,3.6960873797088474e-23,1.4504452000298932e-42
10584.119545,944.8117018598924,3.6959864407566554e-23,1.4504055888400964e-42
10584.109545,944.8125945298879,3.69588548983729e-23,1.4503659729540556e-42
10584.099545,944.8134872015701,3.6957845269462217e-23,1.4503263523699927e-42
10584.089544999999,944.814379874939,3.6956835520789445e-23,1.45028672708614e-42
10584.079544999999,944.8152725499949,3.695582565230969e-23,1.4502470971007354e-42
10584.069544999998,944.8161652267376,3.6954815663977165e-23,1.450207462411982e-42
10584.059545,944.817057905167,3.695380555574742e-23,1.4501678230181356e-42
10584.049545,944.8179505852833,3.695279532757494e-23,1.4501281789174104e-42
10584.039545,944.8188432670864,3.6951784979414396e-23,1.450088530108027e-42
10584.029545,944.8197359505765,3.69507745112208e-23,1.4500488765882202e-42
10584.019545,944.8206286357535,3.694976392294923e-23,1.4500092183562275e-42
10584.009544999999,944.8215213226172,3.6948753214554744e-23,1.4499695554102847e-42
10583.999544999999,944.8224140111678,3.694774238599161e-23,1.4499298877485974e-42
10583.989544999999,944.8233067014053,3.694673143721501e-23,1.4498902153694068e-42
10583.979545,944.8241993933294,3.6945720368180163e-23,1.4498505382709555e-42
10583.969545,944.8250920869406,3.694470917884157e-23,1.4498108564514582e-42
10583.959545,944.8259847822387,3.694369786915398e-23,1.449771169909139e-42
10583.949545,944.8268774792238,3.6942686439072864e-23,1.44973147864225e-42
10583.939545,944.8277701778956,3.694167488855236e-23,1.449691782648992e-42
10583.929544999999,944.8286628782544,3.694066321754832e-23,1.4496520819276327e-42
10583.919544999999,944.8295555803,3.6939651426015223e-23,1.4496123764763852e-42
10583.909544999999,944.8304482840326,3.6938639513908023e-23,1.4495726662934824e-42
10583.899545,944.8313409894519,3.693762748118162e-23,1.4495329513771536e-42
10583.889545,944.8322336965583,3.693661532779113e-23,1.4494932317256382e-42
10583.879545,944.8331264053515,3.6935603053691235e-23,1.449453507337157e-42
10583.869545,944.8340191158319,3.6934590658837093e-23,1.4494137782099515e-42
10583.859545,944.834911827999,3.6933578143183403e-23,1.4493740443422428e-42
10583.849545,944.8358045418531,3.693256550668564e-23,1.449334305732284e-42
10583.839544999999,944.8366972573941,3.693155274929851e-23,1.449294562378298e-42
10583.829544999999,944.8375899746221,3.693053987097708e-23,1.4492548142785207e-42
10583.819544999998,944.838482693537,3.692952687167602e-23,1.449215061431174e-42
10583.809545,944.8393754141388,3.692851375135095e-23,1.4491753038345162e-42
10583.799545,944.8402681364275,3.692750050995617e-23,1.4491355414867535e-42
10583.789545,944.8411608604034,3.692648714744707e-23,1.4490957743861356e-42
10583.779545,944.8420535860661,3.692547366377865e-23,1.4490560025308964e-42
10583.769545,944.8429463134158,3.692446005890595e-23,1.449016225919272e-42
10583.759544999999,944.8438390424526,3.692344633278372e-23,1.4489764445494858e-42
10583.749544999999,944.8447317731762,3.692243248536747e-23,1.448936658419793e-42
10583.739544999999,944.8456245055869,3.692141851661191e-23,1.448896867528415e-42
10583.729545,944.8465172396844,3.6920404426472353e-23,1.4488570718735995e-42
10583.719545,944.8474099754691,3.691939021490357e-23,1.4488172714535706e-42
10583.709545,944.8483027129407,3.6918375881860536e-23,1.448777466266562e-42
10583.699545,944.8491954520994,3.691736142729862e-23,1.4487376563108218e-42
10583.689545,944.8500881929451,3.6916346851172923e-23,1.448697841584588e-42
10583.679544999999,944.8509809354778,3.6915332153438115e-23,1.4486580220860823e-42
10583.669544999999,944.8518736796974,3.691431733404974e-23,1.4486181978135598e-42
10583.659544999999,944.8527664256042,3.691330239296271e-23,1.448578368765251e-42
10583.649545,944.8536591731978,3.691228733013239e-23,1.4485385349394048e-42
10583.639545,944.8545519224785,3.691127214551311e-23,1.448498696334228e-42
10583.629545,944.8554446734464,3.6910256839060784e-23,1.4484588529479917e-42
10583.619545,944.8563374261013,3.690924141073009e-23,1.4484190047789165e-42
10583.609545,944.8572301804431,3.690822586047635e-23,1.4483791518252498e-42
10583.599545,944.8581229364721,3.6907210188254535e-23,1.4483392940852237e-42
10583.589544999999,944.8590156941882,3.690619439401996e-23,1.4482994315570854e-42
10583.579544999999,944.8599084535913,3.6905178477727605e-23,1.4482595642390677e-42
10583.569544999998,944.8608012146815,3.690416243933269e-23,1.4482196921294135e-42
10583.559545,944.8616939774585,3.6903146278790706e-23,1.448179815226376e-42
10583.549545,944.8625867419228,3.6902129996056214e-23,1.4481399335281725e-42
10583.539545,944.8634795080742,3.690111359108465e-23,1.4481000470330538e-42
10583.529545,944.8643722759126,3.6900097063831275e-23,1.4480601557392644e-42
10583.519545,944.8652650454383,3.689908041425114e-23,1.4480202596450402e-42
10583.509544999999,944.8661578166509,3.6898063642299495e-23,1.447980358748625e-42
10583.499544999999,944.8670505895507,3.6897046747931477e-23,1.4479404530482585e-42
10583.489544999999,944.8679433641375,3.6896029731102437e-23,1.4479005425421885e-42
10583.479545,944.8688361404113,3.6895012591767567e-23,1.4478606272286565e-42
10583.469545,944.8697289183724,3.689399532988203e-23,1.4478207071059035e-42
10583.459545,944.8706216980206,3.6892977945400666e-23,1.4477807821721562e-42
10583.449545,944.8715144793559,3.6891960438279216e-23,1.447740852425679e-42
10583.439545,944.8724072623784,3.689094280847279e-23,1.4477009178647094e-42
10583.429544999999,944.873300047088,3.6889925055936584e-23,1.4476609784874894e-42
10583.419544999999,944.8741928334847,3.688890718062599e-23,1.4476210342922688e-42
10583.409544999999,944.8750856215686,3.688788918249589e-23,1.4475810852772767e-42
10583.399545,944.8759784113395,3.6886871061502116e-23,1.4475411314407798e-42
10583.389545,944.8768712027976,3.688585281759935e-23,1.447501172781e-42
10583.379545,944.8777639959429,3.6884834450743096e-23,1.4474612092961907e-42
10583.369545,944.8786567907755,3.688381596088886e-23,1.447421240984606e-42
10583.359545,944.8795495872952,3.688279734799157e-23,1.4473812678444778e-42
10583.349545,944.880442385502,3.688177861200656e-23,1.4473412898740522e-42
10583.339544999999,944.881335185396,3.6880759752889557e-23,1.4473013070715927e-42
10583.329544999999,944.8822279869771,3.687974077059531e-23,1.447261319435323e-42
10583.319544999998,944.8831207902456,3.6878721665079456e-23,1.4472213269635024e-42
10583.309545,944.8840135952009,3.68777024362975e-23,1.447181329654385e-42
10583.299545,944.8849064018438,3.6876683084204446e-23,1.4471413275062043e-42
10583.289545,944.8857992101737,3.687566360875553e-23,1.4471013205172045e-42
10583.279545,944.8866920201908,3.687464400990629e-23,1.4470613086856403e-42
10583.269545,944.8875848318952,3.687362428761212e-23,1.4470212920097614e-42
10583.259544999999,944.8884776452868,3.6872604441828403e-23,1.4469812704878166e-42
10583.249544999999,944.8893704603656,3.687158447251039e-23,1.4469412441180502e-42
10583.239544999999,944.8902632771317,3.687056437961339e-23,1.4469012128987084e-42
10583.229545,944.8911560955848,3.686954416309305e-23,1.4468611768280503e-42
10583.219545,944.8920489157254,3.686852382290441e-23,1.446821135904312e-42
10583.209545,944.8929417375531,3.686750335900307e-23,1.446781090125751e-42
10583.199545,944.893834561068,3.6866482771344284e-23,1.4467410394906112e-42
10583.189545,944.8947273862702,3.686546205988369e-23,1.4467009839971518e-42
10583.179544999999,944.8956202131598,3.6864441224576386e-23,1.4466609236436108e-42
10583.169544999999,944.8965130417365,3.6863420265378225e-23,1.4466208584282554e-42
10583.159544999999,944.8974058720005,3.6862399182244256e-23,1.446580788349322e-42
10583.149545,944.8982987039516,3.686137797513041e-23,1.446540713405081e-42
10583.139545,944.8991915375901,3.6860356643991266e-23,1.44650063359375e-42
10583.129545,944.900084372916,3.685933518878297e-23,1.4464605489136084e-42
10583.119545,944.9009772099291,3.685831360946085e-23,1.4464204593629026e-42
10583.109545,944.9018700486295,3.685729190598033e-23,1.4463803649398836e-42
10583.099545,944.9027628890173,3.685627007829667e-23,1.4463402656427954e-42
10583.089544999999,944.9036557310922,3.6855248126365644e-23,1.446300161469903e-42
10583.079544999999,944.9045485748545,3.685422605014233e-23,1.446260052419443e-42
10583.069544999998,944.9054414203041,3.6853203849582717e-23,1.4462199384896888e-42
10583.059545,944.9063342674408,3.68521815246424e-23,1.446179819678897e-42
